transaction_id,amount,failed_attempts
4293,12705.45,0
4294,56075.24,0
4295,35095.65,0
4296,71707.04,0
4297,9018.06,0
4298,13602.96,0
4299,739449.94,0
4300,12117.86,1
4301,9347.55,0
4302,8032.35,0
4303,89439.31,0
4304,22059.11,0
4305,2974.67,0
4306,52103.96,0
4307,16441.52,0
4308,10282.98,0
4309,12867.67,0
4310,13471.14,0
4311,6641.7,0
4312,7087.86,0
4313,17682.89,0
4314,69260.16,0
4315,8624.03,1
4316,37978.12,0
4317,6012.8,0
4318,74232.56,0
4319,30257.26,0
4320,12607.52,0
4321,3989.68,0
4322,10832.03,0
4323,37346.85,1
4324,101026.3,1
4325,28747.77,0
4326,5955.61,0
4327,3584.15,0
4328,30884.16,1
4329,40596.76,0
4330,27125.32,0
4331,59767.32,0
4332,3003.51,0
4333,46760.01,0
4334,18638.86,0
4335,22810.58,1
4336,6374.04,0
4337,20703.1,0
4338,22034.94,0
4339,14714.38,0
4340,1617.83,0
4341,22600.29,0
4342,257472.6,0
4343,25184.4,0
4344,17386.31,0
4345,92931.22,0
4346,43856.19,0
4347,28070.67,0
4348,57658.96,0
4349,18136.71,0
4350,76811.78,0
4351,15014.19,0
4352,27392.11,0
4353,25189.48,1
4354,13896.63,0
4355,67105.75,1
4356,21142.02,0
4357,21880.89,0
4358,32616.55,0
4359,40968.36,0
4360,85083.96,0
4361,26154.04,1
4362,67625.98,1
4363,99050.49,0
4364,24144.8,0
4365,20098.88,0
4366,11065.54,0
4367,16902.56,0
4368,5243.94,0
4369,17780.49,0
4370,48465.33,0
4371,57884.05,0
4372,13386.94,0
4373,5910.84,0
4374,185766.82,0
4375,8571.74,0
4376,25163.57,0
4377,20983.4,0
4378,30261.27,0
4379,50480.49,0
4380,18483.79,0
4381,6591.68,0
4382,13182.46,0
4383,21482.61,0
4384,123276.45,0
4385,30699.45,0
4386,14860.79,0
4387,6033.74,0
4388,168154.31,1
4389,5786.29,0
4390,9828.19,0
4391,115444.61,0
4392,9539.26,0
4393,18659.65,0
4394,55716.0,0
4395,79503.32,0
4396,23548.0,0
4397,29011.84,0
4398,68559.95,0
4399,26704.4,0
4400,112632.63,0
4401,35574.5,1
4402,29281.47,0
4403,14336.31,1
4404,284573.91,0
4405,4183.37,0
4406,45282.53,1
4407,85610.08,1
4408,5989.39,0
4409,12459.81,0
4410,29541.1,0
4411,9318.5,0
4412,8147.11,0
4413,39164.73,0
4414,49152.33,0
4415,15583.96,1
4416,45705.22,0
4417,25187.21,0
4418,58362.38,0
4419,4956.26,0
4420,4047.21,1
4421,13012.87,0
4422,18779.94,0
4423,12973.66,0
4424,85746.7,1
4425,49277.86,1
4426,35752.32,1
4427,20141.98,0
4428,8177.61,0
4429,48399.49,0
4430,17315.9,0
4431,40228.41,0
4432,13393.8,0
4433,4940.49,0
4434,42322.54,0
4435,25323.91,0
4436,168301.34,0
4437,60899.74,0
4438,12381.09,1
4439,59332.22,0
4440,21344.8,0
4441,6099.5,0
4442,10007.26,0
4443,15167.03,1
4444,14099.32,1
4445,18628.25,0
4446,35735.17,0
4447,190526.67,0
4448,17504.67,0
4449,11048.2,0
4450,36494.33,0
4451,19710.21,1
4452,7901.75,0
4453,12693.9,0
4454,53916.66,0
4455,13065.88,0
4456,3677.36,0
4457,13075.84,0
4458,1775.87,0
4459,4929.26,0
4460,54816.05,0
4461,28183.81,0
4462,20055.66,0
4463,23281.11,0
4464,22588.42,0
4465,23386.04,1
4466,11847.95,0
4467,46291.98,0
4468,11195.6,0
4469,58835.13,1
4470,60706.13,0
4471,43797.64,0
4472,13036.61,0
4473,46935.86,0
4474,41010.66,0
4475,27548.03,0
4476,78360.97,0
4477,31379.52,1
4478,13137.53,0
4479,17070.86,1
4480,31424.34,0
4481,35574.78,0
4482,25469.15,0
4483,9623.98,0
4484,50453.12,0
4485,46058.14,0
4486,32644.2,0
4487,72064.0,0
4488,9578.71,1
4489,35875.76,0
4490,22888.16,0
4491,17500.19,0
4492,10528.39,0
4493,24539.71,0
4494,21196.04,0
4495,20622.23,0
4496,4823.3,1
4497,30600.82,0
4498,7618.14,0
4499,40702.77,0
4500,6375.18,0
4501,27800.42,0
4502,13333.59,0
4503,24154.96,0
4504,34189.48,0
4505,6930.36,0
4506,36591.62,0
4507,11654.92,0
4508,85861.28,0
4509,4419.82,0
4510,27837.92,0
4511,45235.62,0
4512,15312.88,0
4513,11928.3,0
4514,77447.96,1
4515,5144.4,1
4516,67324.46,0
4517,58854.98,0
4518,12757.74,0
4519,12119.64,0
4520,38542.74,0
4521,112309.39,0
4522,74730.09,0
4523,3082.76,0
4524,6393.51,0
4525,6400.19,0
4526,41079.79,0
4527,8954.28,0
4528,52394.95,0
4529,4375.12,0
4530,3842.1,1
4531,18202.59,0
4532,14923.15,0
4533,10178.99,0
4534,93615.3,0
4535,6278.81,0
4536,179663.48,0
4537,80213.99,0
4538,13033.16,0
4539,29422.13,0
4540,20325.94,0
4541,28876.48,0
4542,4047.78,0
4543,3502.62,0
4544,110077.63,1
4545,26931.51,0
4546,2204.77,0
4547,12454.49,0
4548,26114.1,0
4549,128684.66,0
4550,11115.61,0
4551,175687.49,0
4552,145142.1,0
4553,19965.46,0
4554,65101.17,0
4555,43587.3,0
4556,22911.52,0
4557,74663.47,0
4558,57980.63,0
4559,27739.33,1
4560,29557.61,0
4561,3827.31,1
4562,120020.62,1
4563,116572.68,0
4564,107452.09,0
4565,14504.31,0
4566,6297.94,0
4567,52748.62,0
4568,7419.66,0
4569,24780.84,0
4570,12164.78,0
4571,14927.6,1
4572,34278.94,0
4573,6873.77,0
4574,18404.04,0
4575,17250.74,0
4576,9383.35,0
4577,23244.74,0
4578,30230.18,0
4579,3485.22,0
4580,27295.85,0
4581,9656.88,0
4582,61388.06,0
4583,5455.09,0
4584,13890.65,0
4585,21659.61,0
4586,26055.2,0
4587,5664.94,0
4588,69070.96,0
4589,304947.31,0
4590,25644.63,0
4591,80634.82,0
4592,2388.27,0
4593,7839.44,0
4594,22199.97,0
4595,5624.93,0
4596,4714.12,0
4597,98645.88,0
4598,31122.97,0
4599,25385.36,0
4600,63630.95,0
4601,22066.58,0
4602,24006.26,0
4603,72637.72,0
4604,84408.3,0
4605,36504.45,1
4606,6084.74,0
4607,28747.46,0
4608,32873.28,0
4609,30915.45,0
4610,38020.71,0
4611,42151.08,0
4612,5861.99,0
4613,20779.5,0
4614,121318.21,0
4615,106664.96,0
4616,151978.89,0
4617,26658.87,0
4618,10151.17,0
4619,7321.48,0
4620,23777.86,1
4621,12061.95,1
4622,5888.98,0
4623,10481.97,0
4624,19485.8,0
4625,7196.6,1
4626,17489.12,0
4627,6568.52,0
4628,14837.33,0
4629,12901.29,0
4630,7378.63,0
4631,28909.37,0
4632,5721.74,0
4633,86569.47,0
4634,2477.47,0
4635,16917.09,0
4636,16556.72,0
4637,33331.6,0
4638,49657.82,0
4639,39130.33,1
4640,43504.31,0
4641,25107.43,0
4642,26816.0,0
4643,30543.52,0
4644,185464.13,0
4645,52769.82,0
4646,13680.87,0
4647,12355.9,0
4648,47477.12,0
4649,15885.31,0
4650,25343.37,0
4651,19674.34,0
4652,71339.54,0
4653,15516.69,0
4654,7910.49,0
4655,7267.05,1
4656,22823.44,1
4657,12531.31,0
4658,33889.41,2
4659,56371.51,0
4660,9335.38,0
4661,31880.61,0
4662,65272.11,0
4663,20929.03,0
4664,10473.94,0
4665,114618.33,0
4666,4211.08,0
4667,14745.05,0
4668,69734.02,0
4669,20806.15,0
4670,78722.51,0
4671,30102.24,0
4672,11636.02,1
4673,51314.07,0
4674,3605.91,1
4675,98473.57,0
4676,21137.81,0
4677,136751.04,0
4678,7026.46,0
4679,419921.69,0
4680,13141.93,0
4681,18135.64,0
4682,184322.27,0
4683,41878.65,0
4684,3253.44,0
4685,13781.38,2
4686,7123.55,0
4687,12626.04,0
4688,57514.0,0
4689,3456.31,0
4690,77113.22,0
4691,17159.75,0
4692,8596.84,0
4693,39099.47,0
4694,25684.08,0
4695,45307.78,0
4696,15139.65,0
4697,38243.44,0
4698,25136.32,0
4699,70802.93,0
4700,23490.55,0
4701,122681.52,0
4702,45454.46,0
4703,4013.09,0
4704,21491.85,0
4705,22521.58,0
4706,30037.8,0
4707,10573.47,0
4708,35433.54,3
4709,24466.73,0
4710,3853.61,0
4711,17978.28,0
4712,182346.98,0
4713,44411.87,0
4714,113428.49,0
4715,18050.16,0
4716,87527.82,0
4717,46846.2,0
4718,34624.52,0
4719,8895.3,0
4720,39739.55,1
4721,70586.89,0
4722,9491.63,0
4723,17141.54,0
4724,7427.64,0
4725,51454.3,0
4726,10287.15,0
4727,89860.21,1
4728,19683.05,0
4729,26625.81,0
4730,44190.05,0
4731,10810.25,1
4732,109351.04,0
4733,33583.07,0
4734,7614.14,0
4735,14468.56,1
4736,11478.73,0
4737,26820.34,0
4738,4447.08,1
4739,161594.08,0
4740,18967.13,0
4741,98565.14,0
4742,9370.11,0
4743,10001.69,1
4744,26942.54,0
4745,51332.37,0
4746,10953.82,0
4747,24276.42,1
4748,30503.31,0
4749,3748.83,1
4750,15114.88,0
4751,28729.84,0
4752,20560.12,0
4753,33801.79,0
4754,9278.06,1
4755,54908.07,0
4756,5546.27,0
4757,44671.44,0
4758,18074.72,1
4759,25192.31,0
4760,42642.86,0
4761,104170.61,0
4762,17206.25,0
4763,11827.04,0
4764,6465.26,0
4765,7002.59,0
4766,14384.15,0
4767,5000.92,0
4768,44106.55,0
4769,13733.81,0
4770,4461.74,0
4771,57533.22,0
4772,11769.8,0
4773,55244.26,0
4774,137346.13,0
4775,24885.67,0
4776,73453.39,0
4777,11548.32,0
4778,23340.16,0
4779,28175.4,0
4780,35731.46,0
4781,31145.38,0
4782,288083.64,0
4783,79025.56,0
4784,11514.34,0
4785,6254.92,0
4786,7749.7,0
4787,4099.49,0
4788,29024.21,0
4789,37660.53,0
4790,13808.97,0
4791,14548.25,1
4792,74657.97,0
4793,28641.17,0
4794,183792.19,0
4795,37798.47,0
4796,13613.09,0
4797,7517.57,0
4798,47682.74,0
4799,69309.61,0
4800,32217.98,0
4801,102197.95,0
4802,96282.0,0
4803,6964.6,0
4804,23670.47,0
4805,21132.2,0
4806,43886.94,0
4807,38319.69,0
4808,85245.67,0
4809,5057.91,0
4810,42324.47,0
4811,9908.65,0
4812,9891.98,0
4813,3378.12,0
4814,2406.49,0
4815,31234.11,0
4816,10388.87,0
4817,3082.82,1
4818,11473.04,0
4819,5190.2,0
4820,37252.04,0
4821,71499.36,0
4822,17481.8,0
4823,39239.94,0
4824,4405.59,0
4825,13977.61,0
4826,10232.41,0
4827,17183.66,0
4828,11318.08,0
4829,33980.26,0
4830,7654.75,1
4831,18438.12,1
4832,150654.64,0
4833,48351.9,0
4834,12072.74,0
4835,12201.54,0
4836,5948.85,0
4837,45783.7,2
4838,36111.35,0
4839,22598.69,0
4840,3813.41,0
4841,301024.6,1
4842,4403.42,0
4843,3122.2,0
4844,13517.69,0
4845,16950.7,0
4846,55252.3,0
4847,22210.28,0
4848,9877.4,0
4849,9381.67,0
4850,8226.86,0
4851,37061.56,0
4852,139477.51,0
4853,14567.87,0
4854,13752.21,0
4855,61585.56,0
4856,53404.49,0
4857,14845.73,0
4858,273643.17,0
4859,123725.42,0
4860,42038.61,0
4861,8358.57,2
4862,14267.47,0
4863,28218.46,0
4864,11162.5,0
4865,17886.21,0
4866,5825.73,0
4867,16873.03,0
4868,1984.71,0
4869,31650.29,0
4870,11205.43,0
4871,27209.63,0
4872,6250.45,0
4873,28994.58,0
4874,3530.92,1
4875,6474.33,0
4876,10378.97,0
4877,24361.64,0
4878,25474.88,0
4879,67830.33,0
4880,3439.83,0
4881,19731.86,0
4882,20767.46,0
4883,23672.95,0
4884,11059.06,0
4885,13773.79,0
4886,36137.82,0
4887,17300.44,0
4888,72448.11,0
4889,1517.96,0
4890,4563.63,0
4891,16085.08,0
4892,13857.27,0
4893,14347.24,0
4894,25177.27,0
4895,11626.23,0
4896,29201.64,1
4897,8112.68,0
4898,28900.29,0
4899,25704.77,0
4900,5774.41,0
4901,4476.53,0
4902,33446.66,0
4903,10648.28,0
4904,12465.77,0
4905,111751.25,0
4906,8039.58,0
4907,17565.39,0
4908,37857.08,0
4909,53250.35,0
4910,13643.31,0
4911,15149.73,0
4912,61718.77,1
4913,26303.02,0
4914,16630.08,0
4915,41761.36,0
4916,22301.81,0
4917,7424.41,0
4918,15364.56,0
4919,325363.42,0
4920,75300.65,0
4921,53972.09,0
4922,16496.52,1
4923,3229.71,1
4924,12759.76,1
4925,8063.74,0
4926,13557.86,0
4927,11183.99,0
4928,13410.67,0
4929,12183.17,0
4930,12505.77,0
4931,52490.6,0
4932,43662.64,0
4933,5480.66,2
4934,30342.08,1
4935,10343.15,0
4936,39923.05,0
4937,7399.47,0
4938,193741.17,0
4939,18339.44,0
4940,14966.76,0
4941,5523.91,0
4942,37361.02,0
4943,36298.64,0
4944,18530.39,0
4945,2292.77,0
4946,20575.8,0
4947,50926.53,0
4948,24876.87,0
4949,12653.19,0
4950,28702.66,0
4951,42308.94,1
4952,31632.01,0
4953,22109.91,1
4954,71624.42,0
4955,37967.65,1
4956,63093.33,0
4957,10734.77,0
4958,3523.86,0
4959,59021.64,0
4960,23726.08,0
4961,106636.44,0
4962,5056.51,0
4963,127891.01,0
4964,17769.84,0
4965,58984.42,0
4966,25015.43,0
4967,64292.17,0
4968,44357.7,0
4969,141144.01,0
4970,2875.66,0
4971,30924.97,0
4972,4937.19,0
4973,12888.93,0
4974,36232.27,0
4975,6237.71,0
4976,7505.65,0
4977,67773.68,0
4978,19226.64,0
4979,75321.35,0
4980,22144.6,0
4981,76173.05,0
4982,15428.84,0
4983,9749.81,0
4984,61315.28,0
4985,18783.2,0
4986,8887.32,0
4987,76256.19,0
4988,20122.11,0
4989,5438.25,0
4990,6247.25,0
4991,53739.14,0
4992,139279.48,0
4993,39371.21,0
4994,5305.88,0
4995,107328.08,0
4996,27900.26,0
4997,31717.79,0
4998,11463.91,0
4999,32688.48,0
5000,10627.74,0
5001,16130.37,0
5002,5189.38,0
5003,11058.8,0
5004,30803.15,0
5005,29372.2,0
5006,24950.0,0
5007,27061.86,0
5008,8850.72,0
5009,8850.63,0
5010,50393.49,0
5011,12780.12,0
5012,20539.69,0
5013,73724.96,0
5014,4681.78,0
5015,40411.23,0
5016,28455.35,0
5017,5599.88,1
5018,7221.36,0
5019,63923.87,0
5020,9954.99,0
5021,1145350.02,0
5022,55028.51,0
5023,12231.08,0
5024,15280.84,0
5025,41263.16,0
5026,12750.02,2
5027,603948.24,0
5028,56414.14,0
5029,25095.67,0
5030,64906.91,1
5031,26657.29,0
5032,9285.71,0
5033,859.75,0
5034,6840.41,2
5035,5210.79,0
5036,21452.12,0
5037,17810.31,0
5038,109522.85,0
5039,8386.65,0
5040,15947.86,0
5041,20877.52,0
5042,3367.7,0
5043,102600.65,0
5044,2375.65,0
5045,164996.71,0
5046,55879.1,0
5047,58168.65,0
5048,17224.37,0
5049,6512.16,0
5050,17320.36,0
5051,103165.21,0
5052,30921.83,1
5053,36941.69,1
5054,23213.61,0
5055,22964.41,1
5056,9657.24,0
5057,9661.71,0
5058,9572.43,0
5059,64051.85,0
5060,73553.31,0
5061,8489.72,0
5062,12776.29,0
5063,38679.28,1
5064,18070.95,0
5065,23654.58,0
5066,23099.98,0
5067,6268.76,1
5068,61025.04,0
5069,89063.1,0
5070,8760.94,2
5071,15433.49,0
5072,178202.5,0
5073,17769.57,0
5074,54813.79,0
5075,36899.52,0
5076,32079.43,0
5077,140065.33,0
5078,29774.75,1
5079,24701.58,0
5080,47616.61,0
5081,20058.4,0
5082,348681.06,0
5083,63094.87,0
5084,5457.3,0
5085,6653.44,0
5086,47941.49,0
5087,88252.87,0
5088,2163.77,0
5089,4413.68,0
5090,19648.27,0
5091,7559.61,2
5092,9793.24,0
5093,87820.22,0
5094,20261.64,1
5095,11903.73,0
5096,6770.97,0
5097,47926.62,0
5098,5364.46,0
5099,50111.67,0
5100,67637.95,0
5101,33528.27,0
5102,20039.94,0
5103,13912.26,0
5104,38781.95,0
5105,37363.42,0
5106,34462.69,0
5107,66136.7,0
5108,5923.82,0
5109,24833.91,0
5110,19721.06,0
5111,4074.78,0
5112,3388.94,0
5113,676548.14,0
5114,72715.34,0
5115,4764.24,0
5116,14066.18,0
5117,5863.06,0
5118,10500.48,0
5119,9140.45,1
5120,11082.01,0
5121,41878.01,1
5122,39954.56,0
5123,28996.27,0
5124,46495.18,0
5125,9141.65,0
5126,58682.53,0
5127,22849.56,0
5128,3112.89,1
5129,18351.27,0
5130,33088.55,0
5131,47681.81,0
5132,11097.38,0
5133,5260.49,2
5134,52710.09,0
5135,11427.74,0
5136,48976.35,0
5137,19969.53,0
5138,13755.96,0
5139,15511.1,0
5140,52335.29,0
5141,40791.24,0
5142,33808.63,0
5143,14668.79,0
5144,15037.7,0
5145,83126.93,0
5146,9317.9,0
5147,18191.61,0
5148,11917.1,0
5149,19014.03,0
5150,14471.7,0
5151,176336.64,0
5152,94325.8,0
5153,33790.38,0
5154,16175.32,0
5155,35619.02,0
5156,12086.11,0
5157,13088.46,0
5158,38083.36,0
5159,23995.36,0
5160,8697.12,0
5161,24686.88,0
5162,14926.78,0
5163,35466.68,0
5164,40494.25,0
5165,168358.28,0
5166,51221.43,0
5167,43986.91,0
5168,42694.14,2
5169,30793.98,0
5170,38195.82,0
5171,21581.31,0
5172,57002.81,0
5173,197586.92,0
5174,51818.55,0
5175,33521.38,0
5176,37473.88,0
5177,43328.48,0
5178,10607.28,0
5179,13411.15,0
5180,30926.66,0
5181,28432.59,0
5182,51466.13,0
5183,8449.11,0
5184,30324.53,1
5185,18241.59,0
5186,42731.42,0
5187,21265.23,1
5188,28860.18,0
5189,78107.04,0
5190,7186.78,0
5191,8469.85,0
5192,28211.74,0
5193,25029.31,0
5194,13761.48,1
5195,8158.74,0
5196,34128.79,0
5197,32493.77,1
5198,52736.61,0
5199,64770.78,0
5200,34630.15,0
5201,39361.62,0
5202,152150.07,0
5203,16884.09,0
5204,47653.73,0
5205,17008.58,0
5206,46756.27,0
5207,3897.87,0
5208,36837.3,0
5209,39221.25,1
5210,3519.7,0
5211,26342.52,0
5212,147932.45,0
5213,35471.79,0
5214,23605.12,0
5215,6940.98,0
5216,10838.51,0
5217,15458.33,0
5218,6378.79,0
5219,12346.82,0
5220,9880.0,0
5221,7262.56,0
5222,12268.12,0
5223,18956.43,0
5224,67443.54,0
5225,118376.1,0
5226,2415.46,0
5227,5751.83,0
5228,46823.44,0
5229,44983.0,0
5230,15971.24,0
5231,59043.57,1
5232,9241.58,0
5233,45900.88,1
5234,17737.25,0
5235,12424.67,0
5236,3932.72,0
5237,24494.11,1
5238,37009.15,0
5239,64943.97,0
5240,78524.44,0
5241,28331.92,1
5242,36418.56,1
5243,9153.86,0
5244,16476.98,1
5245,158831.91,0
5246,17036.87,0
5247,3932.32,0
5248,20246.01,0
5249,84916.33,0
5250,23070.16,0
5251,16275.76,1
5252,51567.74,0
5253,167607.75,0
5254,8966.36,0
5255,8189.7,0
5256,49108.69,0
5257,21641.98,0
5258,16515.52,0
5259,10197.5,0
5260,34070.38,1
5261,67689.73,0
5262,17441.01,1
5263,39120.98,1
5264,23663.19,0
5265,9303.73,0
5266,57919.92,1
5267,29568.7,0
5268,23866.87,0
5269,51140.36,0
5270,73622.85,0
5271,11096.45,0
5272,26845.25,0
5273,9334.07,0
5274,46534.68,0
5275,19149.74,0
5276,6511.74,1
5277,114193.45,0
5278,44554.48,0
5279,20669.72,0
5280,26298.8,0
5281,9166.45,0
5282,34083.31,0
5283,5687.33,0
5284,8541.37,0
5285,43346.63,0
5286,19011.03,0
5287,127165.12,0
5288,115085.94,1
5289,98070.63,0
5290,6700.15,0
5291,8808.14,0
5292,17573.99,0
5293,14535.08,0
5294,59783.17,0
5295,16971.75,0
5296,25407.49,0
5297,42326.13,0
5298,32364.01,0
5299,35007.91,0
5300,35792.0,0
5301,688600.4,1
5302,1199885.64,0
5303,4465.89,0
5304,14218.12,0
5305,33514.35,0
5306,39332.92,0
5307,29260.59,1
5308,37330.06,0
5309,31606.85,0
5310,34624.59,1
5311,45940.07,0
5312,42319.01,0
5313,14197.39,0
5314,7356.39,0
5315,19694.83,1
5316,21811.97,0
5317,4388.26,0
5318,63765.14,0
5319,145945.28,0
5320,49704.64,0
5321,3439.85,0
5322,37058.69,0
5323,19789.56,0
5324,47089.41,0
5325,22200.39,0
5326,15522.02,0
5327,18930.75,0
5328,4326.19,0
5329,25961.08,1
5330,45064.47,0
5331,14962.71,0
5332,4694.23,1
5333,101822.58,0
5334,69081.82,0
5335,17533.07,0
5336,7435.53,0
5337,8917.54,0
5338,48994.04,0
5339,28882.62,0
5340,38254.46,1
5341,66079.93,0
5342,24621.92,0
5343,9818.58,0
5344,29854.07,1
5345,46631.13,0
5346,36316.91,0
5347,9392.11,1
5348,3558.2,1
5349,11287.58,1
5350,17431.76,0
5351,39474.89,0
5352,30602.96,0
5353,122515.61,1
5354,6255.89,0
5355,52391.25,1
5356,57138.83,0
5357,12243.21,0
5358,9467.73,0
5359,11708.09,0
5360,25860.88,0
5361,26503.22,0
5362,12598.99,0
5363,1363.58,1
5364,7596.58,0
5365,29233.89,0
5366,16520.08,0
5367,48330.68,0
5368,38300.85,1
5369,84614.27,0
5370,25970.37,0
5371,12589.83,0
5372,4457.01,0
5373,287195.82,0
5374,80089.4,0
5375,22221.65,0
5376,97820.15,1
5377,20032.6,0
5378,43753.17,0
5379,13353.76,0
5380,17018.94,0
5381,35730.84,0
5382,148181.89,0
5383,22099.25,0
5384,31647.46,0
5385,19094.52,0
5386,143706.98,0
5387,32852.49,0
5388,48670.07,0
5389,15071.27,0
5390,32431.12,0
5391,20226.61,0
5392,41068.75,0
5393,23751.57,0
5394,17588.98,1
5395,28936.09,1
5396,14092.14,0
5397,88908.43,0
5398,29620.2,0
5399,47236.98,0
5400,49220.68,0
5401,21361.56,1
5402,54113.19,0
5403,69641.94,0
5404,5056.97,0
5405,9957.64,0
5406,91492.03,0
5407,5395.96,2
5408,2219.79,0
5409,4946.06,0
5410,14066.81,0
5411,16040.61,0
5412,60918.35,0
5413,7836.47,0
5414,23078.15,0
5415,37660.36,0
5416,4993.07,0
5417,755.34,0
5418,14891.23,0
5419,7241.81,0
5420,20631.24,0
5421,46797.48,0
5422,29467.6,0
5423,7093.68,0
5424,9952.58,2
5425,20942.99,0
5426,6514.73,0
5427,30242.68,0
5428,12474.06,0
5429,49210.45,0
5430,5731.49,0
5431,22672.94,0
5432,5571.85,0
5433,56534.61,0
5434,9494.1,0
5435,21763.51,1
5436,39975.09,0
5437,28060.15,0
5438,48934.14,0
5439,22782.02,0
5440,36877.93,0
5441,74192.15,0
5442,55575.98,0
5443,26789.74,0
5444,27940.17,0
5445,15040.08,0
5446,7781.07,0
5447,263816.19,0
5448,12192.19,0
5449,21381.16,0
5450,42669.0,1
5451,14756.83,0
5452,44740.91,0
5453,46874.55,0
5454,66553.43,0
5455,17295.56,0
5456,3427.61,0
5457,31003.57,0
5458,38734.59,1
5459,26044.84,0
5460,44677.48,0
5461,14690.79,0
5462,36089.75,0
5463,76834.07,0
5464,17248.83,0
5465,82926.94,0
5466,20115.61,0
5467,12904.54,0
5468,63812.44,0
5469,45050.65,1
5470,25273.64,0
5471,23841.99,0
5472,14049.54,0
5473,202455.1,0
5474,28086.96,0
5475,21205.94,0
5476,12634.89,0
5477,86758.01,0
5478,62311.49,0
5479,3076.62,0
5480,12574.18,0
5481,32262.12,0
5482,28768.4,0
5483,11330.91,0
5484,23241.4,0
5485,31878.13,0
5486,9950.66,0
5487,41627.74,0
5488,77718.41,0
5489,25708.86,0
5490,14097.6,0
5491,38299.33,0
5492,29756.54,0
5493,6340.84,0
5494,92627.5,0
5495,23242.04,0
5496,1094.74,0
5497,49290.58,0
5498,25097.65,0
5499,18964.41,0
5500,18488.5,0
5501,13597.81,0
5502,40331.46,0
5503,74898.56,0
5504,18998.18,0
5505,12198.17,0
5506,7481.18,0
5507,71493.02,0
5508,34861.37,0
5509,53495.37,0
5510,7216.87,0
5511,116175.41,0
5512,26805.1,0
5513,17584.44,0
5514,21751.89,0
5515,81171.38,0
5516,11384.76,0
5517,49936.96,0
5518,39237.9,0
5519,8869.22,0
5520,48618.56,0
5521,8250.06,0
5522,24891.38,0
5523,2917.64,0
5524,41745.09,0
5525,12360.28,0
5526,55310.89,0
5527,17715.64,0
5528,10132.29,0
5529,9535.75,0
5530,49812.46,0
5531,19258.75,1
5532,20700.0,0
5533,9026.16,0
5534,19491.5,0
5535,28887.17,0
5536,13958.69,0
5537,66434.92,0
5538,15866.14,0
5539,8903.69,0
5540,32070.01,0
5541,22023.47,0
5542,12041.69,0
5543,5714.78,0
5544,13148.9,0
5545,62519.09,0
5546,10084.88,0
5547,93922.69,0
5548,6626.73,1
5549,3337.11,0
5550,71138.46,0
5551,4317.73,1
5552,48517.6,0
5553,47572.83,0
5554,32448.93,0
5555,11318.63,0
5556,14788.45,0
5557,7016.93,0
5558,19972.83,0
5559,8412.08,0
5560,2677.11,0
5561,28731.91,0
5562,39493.16,0
5563,20876.87,0
5564,200256.05,0
5565,21001.32,0
5566,11440.2,0
5567,9455.1,0
5568,92408.21,0
5569,223602.87,0
5570,10036.11,0
5571,11168.17,0
5572,28742.85,1
5573,4634.47,0
5574,14343.25,0
5575,41037.68,0
5576,6715.13,1
5577,32212.73,0
5578,15949.59,0
5579,70139.07,0
5580,10579.07,1
5581,82887.89,0
5582,20840.11,1
5583,28024.77,0
5584,6180.4,0
5585,23223.54,1
5586,53029.71,1
5587,40461.03,0
5588,40806.87,0
5589,17845.69,0
5590,9117.96,0
5591,17082.22,0
5592,42183.34,0
5593,21848.03,0
5594,31914.68,0
5595,39980.97,1
5596,37186.35,0
5597,41025.92,0
5598,33831.62,0
5599,18652.64,0
5600,64968.24,0
5601,6257.71,0
5602,6712.43,0
5603,18899.34,0
5604,163185.09,0
5605,30528.4,0
5606,23766.79,0
5607,4440.42,0
5608,10315.2,0
5609,26289.91,0
5610,8769.42,0
5611,78936.38,0
5612,59116.64,0
5613,14688.85,0
5614,6339.46,0
5615,211213.53,1
5616,9333.43,0
5617,21802.73,0
5618,9729.97,0
5619,3256.04,0
5620,34705.77,0
5621,9241.9,0
5622,48166.62,0
5623,217172.39,0
5624,119109.6,0
5625,27604.82,0
5626,11652.78,0
5627,12468.54,1
5628,14482.89,1
5629,16428.13,1
5630,40199.05,0
5631,29210.24,0
5632,20424.38,0
5633,60755.62,0
5634,56806.68,0
5635,21162.38,0
5636,3149.18,0
5637,118342.64,0
5638,36264.83,0
5639,15159.84,0
5640,20948.34,0
5641,44359.26,0
5642,37358.8,0
5643,7935.16,0
5644,16190.42,0
5645,14781.99,0
5646,8159.11,0
5647,7223.38,1
5648,11344.38,0
5649,80498.32,0
5650,49239.55,0
5651,9421.68,1
5652,6482.99,0
5653,16744.9,1
5654,5167.07,0
5655,6518.74,1
5656,10925.23,0
5657,85281.83,0
5658,23158.98,0
5659,238520.6,0
5660,21244.94,0
5661,38082.01,0
5662,49965.28,0
5663,54531.25,0
5664,19647.83,0
5665,106120.49,0
5666,38218.94,0
5667,108699.32,0
5668,19626.86,0
5669,6642.74,0
5670,267556.42,0
5671,6080.9,0
5672,31856.54,0
5673,9970.08,0
5674,17737.08,0
5675,11040.43,0
5676,5580.28,0
5677,5578.47,0
5678,38416.64,0
5679,7913.29,1
5680,24531.48,0
5681,10787.61,1
5682,3766.05,0
5683,5282.97,0
5684,3565.78,0
5685,46606.38,0
5686,59275.86,0
5687,103617.01,0
5688,5718.64,0
5689,14282.25,0
5690,19147.16,1
